Industry,Sector,Sub_Sector,Indicator,Governorate,District,Date,Year,Quarter,Value,Unit,Confidence_Score,Source_Verified,YoY_Change,Source_ID
Real Estate,Commercial,Office,Avg Rent (Sqm),Dakahlia,Talkha,2025-Q3,2025,Q3,4264.93,EGP,Low,False,7.1,SRC-274
Real Estate,Commercial,Office,Vacancy Rate,Dakahlia,Talkha,2025-Q3,2025,Q3,4022.12,Units,High,False,-2.8,
Agriculture,Crops,Wheat,Yield per Feddan,Dakahlia,Talkha,2025-Q4,2025,Q4,5019.35,Units,Low,False,18.3,
Agriculture,Crops,Wheat,Market Price (Ton),Dakahlia,Talkha,2025-Q4,2025,Q4,2023.17,EGP,Low,True,17.5,
Agriculture,Crops,Wheat,Export Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,1257.99,Units,High,True,-5.5,
Agriculture,Crops,Cotton,Long Staple Price,Dakahlia,Talkha,2025-Q4,2025,Q4,8023.3,EGP,High,True,5.1,SRC-402
Agriculture,Crops,Cotton,Short Staple Price,Dakahlia,Talkha,2025-Q4,2025,Q4,9206.1,EGP,High,True,15.1,
Agriculture,Crops,Cotton,Export Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,21672.68,Units,Medium,True,-2.1,SRC-411
Agriculture,Crops,Rice,Market Price (Ton),Dakahlia,Talkha,2025-Q4,2025,Q4,897.47,EGP,High,False,18.8,SRC-410
Agriculture,Livestock,Cattle,Head Count,Dakahlia,Talkha,2025-Q4,2025,Q4,4459.98,Units,High,False,-8.8,SRC-900
Agriculture,Livestock,Cattle,Milk Production,Dakahlia,Talkha,2025-Q4,2025,Q4,3200.63,Units,High,True,15.0,
Agriculture,Livestock,Cattle,Meat Price,Dakahlia,Talkha,2025-Q4,2025,Q4,2225.18,EGP,Medium,True,23.0,SRC-675
Agriculture,Livestock,Poultry,Egg Production,Dakahlia,Talkha,2025-Q4,2025,Q4,3771.38,Units,High,True,9.5,SRC-206
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Dakahlia,Talkha,2025-Q4,2025,Q4,3406.31,EGP,Medium,True,3.2,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Dakahlia,Talkha,2025-Q4,2025,Q4,712.47,EGP,High,False,-12.9,
Manufacturing,Textiles,Apparel,Export Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,9579.79,Units,Medium,True,9.8,
Manufacturing,Textiles,Apparel,Local Sales Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,11360.83,Units,High,False,10.5,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Dakahlia,Talkha,2025-Q4,2025,Q4,6872.41,EGP,High,True,10.1,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Dakahlia,Talkha,2025-Q4,2025,Q4,8855.82,EGP,Low,True,-10.3,SRC-563
Manufacturing,Chemicals,Fertilizers,Production Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,17081.79,Units,Medium,False,16.5,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Dakahlia,Talkha,2025-Q4,2025,Q4,6303.02,EGP,Low,True,1.1,SRC-909
Manufacturing,Chemicals,Plastics,Polypropylene Price,Dakahlia,Talkha,2025-Q4,2025,Q4,950.74,EGP,Low,True,-8.0,SRC-703
Real Estate,Residential,Rental,Avg Rent (Sqm),Dakahlia,Talkha,2025-Q4,2025,Q4,4471.95,EGP,Medium,False,-10.4,SRC-493
Real Estate,Residential,Rental,Occupancy Rate,Dakahlia,Talkha,2025-Q4,2025,Q4,173.12,Units,High,True,6.1,SRC-121
Real Estate,Residential,Sales,Avg Price (Sqm),Dakahlia,Talkha,2025-Q4,2025,Q4,4429.17,EGP,Medium,False,1.8,SRC-596
Real Estate,Residential,Sales,Sales Volume,Dakahlia,Talkha,2025-Q4,2025,Q4,10541.47,Units,Medium,False,7.9,
Real Estate,Commercial,Retail,Avg Rent (Sqm),Dakahlia,Talkha,2025-Q4,2025,Q4,172.54,EGP,Medium,True,24.5,SRC-899
Real Estate,Commercial,Retail,Foot Traffic Score,Dakahlia,Talkha,2025-Q4,2025,Q4,2555.81,Units,Medium,False,-11.4,SRC-523
Real Estate,Commercial,Office,Avg Rent (Sqm),Dakahlia,Talkha,2025-Q4,2025,Q4,1567.03,EGP,High,False,-2.3,SRC-576
Real Estate,Commercial,Office,Vacancy Rate,Dakahlia,Talkha,2025-Q4,2025,Q4,2211.79,Units,Low,True,14.9,SRC-141
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2023-Q1,2023,Q1,2314.3,Units,Low,True,23.0,SRC-587
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2023-Q1,2023,Q1,7613.33,EGP,Medium,True,8.9,
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,3561.52,Units,High,False,-1.2,
Agriculture,Crops,Cotton,Short Staple Price,Red Sea,Hurghada,2023-Q1,2023,Q1,5781.55,EGP,Medium,True,16.2,
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,41609.0,Units,High,True,8.5,SRC-370
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2023-Q1,2023,Q1,1988.32,Units,Low,False,2.3,SRC-911
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2023-Q1,2023,Q1,370.76,EGP,Low,True,14.9,SRC-396
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2023-Q1,2023,Q1,2997.13,Units,High,False,13.8,SRC-397
Agriculture,Livestock,Cattle,Milk Production,Red Sea,Hurghada,2023-Q1,2023,Q1,3253.62,Units,High,True,-13.2,SRC-115
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2023-Q1,2023,Q1,5419.18,EGP,Medium,False,10.8,SRC-549
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2023-Q1,2023,Q1,4945.46,Units,Low,False,11.8,
Agriculture,Livestock,Poultry,Meat Price,Red Sea,Hurghada,2023-Q1,2023,Q1,3798.8,EGP,Low,True,19.1,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2023-Q1,2023,Q1,6426.79,EGP,Medium,True,-11.6,SRC-997
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,33361.47,Units,High,True,-10.9,
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,21552.14,Units,Medium,True,2.9,SRC-118
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Red Sea,Hurghada,2023-Q1,2023,Q1,2866.7,EGP,High,True,21.5,SRC-368
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2023-Q1,2023,Q1,8334.83,EGP,Medium,True,-11.4,SRC-944
Manufacturing,Chemicals,Fertilizers,Production Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,40359.99,Units,Low,True,-5.1,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2023-Q1,2023,Q1,1697.78,EGP,High,True,-8.6,SRC-429
Manufacturing,Chemicals,Plastics,Polypropylene Price,Red Sea,Hurghada,2023-Q1,2023,Q1,10473.92,EGP,High,False,12.4,SRC-387
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q1,2023,Q1,460.96,EGP,High,False,7.6,
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2023-Q1,2023,Q1,3269.54,Units,Low,False,-12.7,SRC-426
Real Estate,Residential,Sales,Sales Volume,Red Sea,Hurghada,2023-Q1,2023,Q1,39183.44,Units,High,False,-9.0,SRC-172
Real Estate,Commercial,Retail,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q1,2023,Q1,2674.88,EGP,High,False,15.4,SRC-161
Real Estate,Commercial,Retail,Foot Traffic Score,Red Sea,Hurghada,2023-Q1,2023,Q1,4161.18,Units,Medium,False,13.7,SRC-308
Real Estate,Commercial,Office,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q1,2023,Q1,4637.89,EGP,Medium,True,17.8,
Real Estate,Commercial,Office,Vacancy Rate,Red Sea,Hurghada,2023-Q1,2023,Q1,4124.06,Units,High,True,21.3,SRC-432
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2023-Q2,2023,Q2,4073.14,Units,High,True,3.7,SRC-389
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2023-Q2,2023,Q2,6663.78,EGP,Medium,False,22.5,
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,13748.86,Units,High,True,3.6,
Agriculture,Crops,Cotton,Long Staple Price,Red Sea,Hurghada,2023-Q2,2023,Q2,6625.77,EGP,High,False,22.4,
Agriculture,Crops,Cotton,Short Staple Price,Red Sea,Hurghada,2023-Q2,2023,Q2,9481.42,EGP,Medium,True,24.6,
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,20172.16,Units,Medium,False,-10.4,SRC-770
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2023-Q2,2023,Q2,4946.01,Units,Low,False,5.7,SRC-935
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2023-Q2,2023,Q2,3524.01,EGP,Medium,False,-6.1,SRC-643
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2023-Q2,2023,Q2,2410.04,Units,High,False,10.0,SRC-960
Agriculture,Livestock,Cattle,Milk Production,Red Sea,Hurghada,2023-Q2,2023,Q2,2401.25,Units,High,True,-9.2,SRC-680
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2023-Q2,2023,Q2,10696.17,EGP,High,True,8.4,
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2023-Q2,2023,Q2,2054.42,Units,Medium,True,-9.0,
Agriculture,Livestock,Poultry,Meat Price,Red Sea,Hurghada,2023-Q2,2023,Q2,3595.03,EGP,Medium,False,7.4,SRC-677
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Red Sea,Hurghada,2023-Q2,2023,Q2,9898.84,EGP,High,True,24.2,
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2023-Q2,2023,Q2,4856.0,EGP,High,True,-0.1,SRC-509
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,19876.38,Units,Low,False,18.6,SRC-577
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,23100.37,Units,Medium,True,-1.4,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Red Sea,Hurghada,2023-Q2,2023,Q2,4216.23,EGP,High,False,1.4,SRC-525
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2023-Q2,2023,Q2,6707.52,EGP,Low,True,-2.7,SRC-964
Manufacturing,Chemicals,Fertilizers,Production Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,38695.02,Units,Low,False,0.8,SRC-592
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2023-Q2,2023,Q2,4627.88,EGP,High,False,-7.6,
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q2,2023,Q2,5305.92,EGP,Low,True,20.1,SRC-145
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2023-Q2,2023,Q2,2748.47,Units,Medium,False,-11.8,SRC-235
Real Estate,Residential,Sales,Avg Price (Sqm),Red Sea,Hurghada,2023-Q2,2023,Q2,5157.24,EGP,Low,False,18.9,SRC-565
Real Estate,Residential,Sales,Sales Volume,Red Sea,Hurghada,2023-Q2,2023,Q2,37921.15,Units,Low,True,7.3,SRC-333
Real Estate,Commercial,Retail,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q2,2023,Q2,810.88,EGP,Medium,False,-6.3,SRC-126
Real Estate,Commercial,Retail,Foot Traffic Score,Red Sea,Hurghada,2023-Q2,2023,Q2,3641.95,Units,Low,False,14.1,SRC-256
Real Estate,Commercial,Office,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q2,2023,Q2,4803.89,EGP,Low,True,5.8,
Real Estate,Commercial,Office,Vacancy Rate,Red Sea,Hurghada,2023-Q2,2023,Q2,160.61,Units,High,False,13.9,SRC-753
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2023-Q3,2023,Q3,3441.33,Units,Medium,False,20.7,SRC-969
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2023-Q3,2023,Q3,7000.19,EGP,Medium,True,10.4,SRC-891
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2023-Q3,2023,Q3,6749.3,Units,Low,False,-2.6,
Agriculture,Crops,Cotton,Long Staple Price,Red Sea,Hurghada,2023-Q3,2023,Q3,9788.11,EGP,High,True,20.1,
Agriculture,Crops,Cotton,Short Staple Price,Red Sea,Hurghada,2023-Q3,2023,Q3,6448.2,EGP,High,True,21.6,SRC-938
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2023-Q3,2023,Q3,11446.6,Units,Medium,False,19.2,SRC-717
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2023-Q3,2023,Q3,3995.21,Units,Medium,True,22.9,
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2023-Q3,2023,Q3,8824.91,EGP,Medium,True,6.3,SRC-111
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2023-Q3,2023,Q3,3556.22,Units,Medium,False,5.9,SRC-373
Agriculture,Livestock,Cattle,Milk Production,Red Sea,Hurghada,2023-Q3,2023,Q3,3860.53,Units,Medium,False,-4.0,
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2023-Q3,2023,Q3,8711.98,EGP,High,False,-6.3,SRC-638
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2023-Q3,2023,Q3,608.82,Units,Medium,False,10.5,
Agriculture,Livestock,Poultry,Meat Price,Red Sea,Hurghada,2023-Q3,2023,Q3,4263.31,EGP,Low,True,14.4,SRC-993
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Red Sea,Hurghada,2023-Q3,2023,Q3,2507.44,EGP,Low,True,24.9,SRC-962
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2023-Q3,2023,Q3,4404.63,EGP,Low,True,18.5,
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2023-Q3,2023,Q3,34519.63,Units,High,False,22.5,SRC-141
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2023-Q3,2023,Q3,36573.48,Units,Low,True,4.8,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Red Sea,Hurghada,2023-Q3,2023,Q3,6338.49,EGP,Medium,False,-1.5,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2023-Q3,2023,Q3,5392.86,EGP,Low,False,18.9,SRC-122
Manufacturing,Chemicals,Fertilizers,Production Volume,Red Sea,Hurghada,2023-Q3,2023,Q3,4497.36,Units,Medium,True,12.6,SRC-231
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2023-Q3,2023,Q3,7911.48,EGP,Low,True,23.2,SRC-391
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q3,2023,Q3,3696.12,EGP,High,True,-14.2,SRC-495
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2023-Q3,2023,Q3,2200.22,Units,Medium,True,-12.4,SRC-391
Real Estate,Residential,Sales,Avg Price (Sqm),Red Sea,Hurghada,2023-Q3,2023,Q3,5862.47,EGP,Medium,False,6.5,
Real Estate,Commercial,Retail,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q3,2023,Q3,5276.16,EGP,High,False,22.8,SRC-442
Real Estate,Commercial,Retail,Foot Traffic Score,Red Sea,Hurghada,2023-Q3,2023,Q3,5946.29,Units,High,True,22.7,SRC-248
Real Estate,Commercial,Office,Vacancy Rate,Red Sea,Hurghada,2023-Q3,2023,Q3,1705.34,Units,High,True,22.8,SRC-912
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2023-Q4,2023,Q4,604.21,Units,High,True,-7.0,
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2023-Q4,2023,Q4,1223.37,EGP,Low,True,7.5,SRC-424
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2023-Q4,2023,Q4,20707.51,Units,High,False,-9.2,SRC-490
Agriculture,Crops,Cotton,Long Staple Price,Red Sea,Hurghada,2023-Q4,2023,Q4,10538.13,EGP,Medium,False,12.9,SRC-407
Agriculture,Crops,Cotton,Short Staple Price,Red Sea,Hurghada,2023-Q4,2023,Q4,1109.17,EGP,Low,True,-5.6,
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2023-Q4,2023,Q4,8010.18,Units,Low,False,-14.5,
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2023-Q4,2023,Q4,3440.0,Units,Low,False,7.6,
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2023-Q4,2023,Q4,7136.37,EGP,High,True,-12.0,SRC-697
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2023-Q4,2023,Q4,1487.7,Units,Medium,True,-8.0,SRC-107
Agriculture,Livestock,Cattle,Milk Production,Red Sea,Hurghada,2023-Q4,2023,Q4,714.49,Units,Low,True,-11.7,SRC-342
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2023-Q4,2023,Q4,7619.8,EGP,High,False,5.2,SRC-603
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2023-Q4,2023,Q4,3797.49,Units,Low,False,18.0,SRC-609
Agriculture,Livestock,Poultry,Meat Price,Red Sea,Hurghada,2023-Q4,2023,Q4,10529.76,EGP,Low,False,11.4,SRC-707
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Red Sea,Hurghada,2023-Q4,2023,Q4,7202.4,EGP,Medium,False,11.2,SRC-248
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2023-Q4,2023,Q4,1080.55,EGP,High,True,14.5,
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2023-Q4,2023,Q4,35268.56,Units,High,False,-4.2,SRC-918
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2023-Q4,2023,Q4,31056.08,Units,High,True,-3.7,SRC-630
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Red Sea,Hurghada,2023-Q4,2023,Q4,6532.64,EGP,High,False,-0.6,
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2023-Q4,2023,Q4,9349.42,EGP,Low,True,18.6,SRC-772
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2023-Q4,2023,Q4,6783.15,EGP,Medium,True,-6.2,SRC-142
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q4,2023,Q4,1558.67,EGP,Low,True,-0.7,SRC-531
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2023-Q4,2023,Q4,1630.1,Units,High,True,24.1,SRC-669
Real Estate,Residential,Sales,Avg Price (Sqm),Red Sea,Hurghada,2023-Q4,2023,Q4,10154.61,EGP,Low,False,17.8,SRC-872
Real Estate,Residential,Sales,Sales Volume,Red Sea,Hurghada,2023-Q4,2023,Q4,14184.16,Units,Low,True,-7.0,
Real Estate,Commercial,Retail,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q4,2023,Q4,3063.34,EGP,Medium,True,-6.3,SRC-885
Real Estate,Commercial,Retail,Foot Traffic Score,Red Sea,Hurghada,2023-Q4,2023,Q4,1180.76,Units,Medium,False,9.2,SRC-627
Real Estate,Commercial,Office,Avg Rent (Sqm),Red Sea,Hurghada,2023-Q4,2023,Q4,1385.43,EGP,High,False,0.2,SRC-643
Real Estate,Commercial,Office,Vacancy Rate,Red Sea,Hurghada,2023-Q4,2023,Q4,579.31,Units,Low,False,5.5,
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2024-Q1,2024,Q1,1109.31,Units,Medium,False,8.4,SRC-188
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2024-Q1,2024,Q1,8521.81,EGP,High,True,2.6,SRC-580
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,15366.53,Units,Low,False,9.5,SRC-237
Agriculture,Crops,Cotton,Long Staple Price,Red Sea,Hurghada,2024-Q1,2024,Q1,1966.08,EGP,Medium,False,5.1,
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,41445.29,Units,Low,True,19.9,SRC-638
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2024-Q1,2024,Q1,5266.55,Units,Low,False,24.7,
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2024-Q1,2024,Q1,7359.95,EGP,Low,True,0.0,
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2024-Q1,2024,Q1,262.59,Units,Low,True,2.7,SRC-733
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2024-Q1,2024,Q1,4257.02,EGP,Medium,False,24.4,
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2024-Q1,2024,Q1,2162.61,Units,High,False,-5.5,SRC-773
Agriculture,Livestock,Poultry,Meat Price,Red Sea,Hurghada,2024-Q1,2024,Q1,9329.21,EGP,High,True,-5.7,SRC-319
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Red Sea,Hurghada,2024-Q1,2024,Q1,7844.14,EGP,Low,True,4.4,SRC-810
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2024-Q1,2024,Q1,1598.57,EGP,Medium,True,-4.2,SRC-651
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,34868.17,Units,Low,False,-4.2,SRC-579
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,18163.83,Units,High,False,-9.6,SRC-807
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2024-Q1,2024,Q1,5608.89,EGP,Low,True,-1.6,SRC-179
Manufacturing,Chemicals,Fertilizers,Production Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,19444.95,Units,High,True,-3.2,SRC-692
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2024-Q1,2024,Q1,2799.44,EGP,High,False,13.9,SRC-320
Manufacturing,Chemicals,Plastics,Polypropylene Price,Red Sea,Hurghada,2024-Q1,2024,Q1,4758.28,EGP,High,True,3.7,SRC-473
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2024-Q1,2024,Q1,1434.49,EGP,Medium,True,-10.7,SRC-218
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2024-Q1,2024,Q1,1631.87,Units,High,True,2.2,
Real Estate,Residential,Sales,Avg Price (Sqm),Red Sea,Hurghada,2024-Q1,2024,Q1,1423.21,EGP,Low,True,16.0,SRC-392
Real Estate,Residential,Sales,Sales Volume,Red Sea,Hurghada,2024-Q1,2024,Q1,40388.57,Units,High,False,-3.0,SRC-490
Real Estate,Commercial,Retail,Foot Traffic Score,Red Sea,Hurghada,2024-Q1,2024,Q1,829.26,Units,High,False,1.5,SRC-526
Real Estate,Commercial,Office,Avg Rent (Sqm),Red Sea,Hurghada,2024-Q1,2024,Q1,4188.88,EGP,Low,False,-13.9,SRC-571
Real Estate,Commercial,Office,Vacancy Rate,Red Sea,Hurghada,2024-Q1,2024,Q1,655.03,Units,Low,True,4.7,SRC-345
Agriculture,Crops,Wheat,Yield per Feddan,Red Sea,Hurghada,2024-Q2,2024,Q2,106.52,Units,High,True,-4.9,SRC-846
Agriculture,Crops,Wheat,Market Price (Ton),Red Sea,Hurghada,2024-Q2,2024,Q2,7450.57,EGP,Medium,True,24.4,
Agriculture,Crops,Wheat,Export Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,1374.75,Units,Medium,False,-8.0,
Agriculture,Crops,Cotton,Long Staple Price,Red Sea,Hurghada,2024-Q2,2024,Q2,2966.15,EGP,High,False,23.8,SRC-446
Agriculture,Crops,Cotton,Short Staple Price,Red Sea,Hurghada,2024-Q2,2024,Q2,7721.45,EGP,High,False,-12.3,SRC-319
Agriculture,Crops,Cotton,Export Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,44706.38,Units,Medium,True,10.8,SRC-524
Agriculture,Crops,Rice,Yield per Feddan,Red Sea,Hurghada,2024-Q2,2024,Q2,2345.23,Units,Medium,True,-2.5,SRC-567
Agriculture,Crops,Rice,Market Price (Ton),Red Sea,Hurghada,2024-Q2,2024,Q2,5021.97,EGP,Low,True,19.3,SRC-285
Agriculture,Livestock,Cattle,Head Count,Red Sea,Hurghada,2024-Q2,2024,Q2,4053.17,Units,Low,True,-7.1,
Agriculture,Livestock,Cattle,Milk Production,Red Sea,Hurghada,2024-Q2,2024,Q2,3858.65,Units,High,False,-0.0,SRC-726
Agriculture,Livestock,Cattle,Meat Price,Red Sea,Hurghada,2024-Q2,2024,Q2,1583.47,EGP,Low,True,1.8,SRC-911
Agriculture,Livestock,Poultry,Egg Production,Red Sea,Hurghada,2024-Q2,2024,Q2,1492.66,Units,High,True,19.1,
Manufacturing,Textiles,Raw Materials,Cotton Yarn Price,Red Sea,Hurghada,2024-Q2,2024,Q2,9063.31,EGP,Low,True,14.5,SRC-455
Manufacturing,Textiles,Raw Materials,Synthetic Fiber Price,Red Sea,Hurghada,2024-Q2,2024,Q2,3411.99,EGP,High,False,-5.1,SRC-708
Manufacturing,Textiles,Apparel,Export Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,1271.07,Units,Medium,False,12.7,
Manufacturing,Textiles,Apparel,Local Sales Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,13058.25,Units,Medium,False,2.4,
Manufacturing,Chemicals,Fertilizers,Nitrogen Price,Red Sea,Hurghada,2024-Q2,2024,Q2,4807.24,EGP,Medium,False,10.4,SRC-145
Manufacturing,Chemicals,Fertilizers,Phosphate Price,Red Sea,Hurghada,2024-Q2,2024,Q2,5782.21,EGP,High,True,20.4,SRC-640
Manufacturing,Chemicals,Fertilizers,Production Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,34982.69,Units,Low,True,22.8,
Manufacturing,Chemicals,Plastics,Polyethylene Price,Red Sea,Hurghada,2024-Q2,2024,Q2,6860.18,EGP,Low,True,-11.0,SRC-620
Manufacturing,Chemicals,Plastics,Polypropylene Price,Red Sea,Hurghada,2024-Q2,2024,Q2,7677.11,EGP,Low,True,-1.5,SRC-549
Real Estate,Residential,Rental,Avg Rent (Sqm),Red Sea,Hurghada,2024-Q2,2024,Q2,1648.86,EGP,Medium,True,-1.9,
Real Estate,Residential,Rental,Occupancy Rate,Red Sea,Hurghada,2024-Q2,2024,Q2,4156.94,Units,Medium,False,-14.9,SRC-316
Real Estate,Residential,Sales,Avg Price (Sqm),Red Sea,Hurghada,2024-Q2,2024,Q2,3424.57,EGP,High,True,21.5,SRC-727
Real Estate,Residential,Sales,Sales Volume,Red Sea,Hurghada,2024-Q2,2024,Q2,19224.35,Units,Medium,True,6.5,SRC-178
